Counter,mX[GeV],mA[GeV],ThermAvgSommerfeld,Kappa0[GeV5]
514, ,0.0414044308089509,330.64936376726786, 
515, ,0.0415190395875926,314.6593008498536, 
516, ,0.0416339656069711,299.8207866516714, 
517, ,0.0417492097452191,286.0263008122747, 
518, ,0.0418647728828995,273.18056177005025, 
519, ,0.0419806559030129,261.1988943639381, 
520, ,0.0420968596910041,250.0058456980977, 
521, ,0.0422133851347687,239.53400706656612, 
522, ,0.0423302331246602,229.72300763330534, 
523, ,0.0424474045534963,220.51865185332844, 
524, ,0.0425649003165665,211.87217765516914, 
525, ,0.0426827213116382,203.7396164549673, 
526, ,0.0428008684389638,196.08123934430049, 
527, ,0.0429193426012877,188.8610764500968, 
528, ,0.0430381447038533,182.04649862971903, 
529, ,0.0431572756544096,175.60785243612892, 
530, ,0.0432767363632182,169.5181407438102, 
531, ,0.0433965277430604,163.75274262686872, 
532, ,0.0435166507092441,158.2891670747025, 
533, ,0.0436371061796109,153.10683595613568, 
534, ,0.0437578950745429,148.18689233115384, 
535, ,0.0438790183169698,143.5120307846843, 
536, ,0.0440004768323763,139.06634693959518, 
537, ,0.0441222715488084,134.83520371219637, 
538, ,0.0442444033968813,130.80511221607142, 
539, ,0.0443668733097861,126.96362551023282, 
540, ,0.0444896822232969,123.29924363348614, 
541, ,0.0446128310757783,119.80132857629663, 
542, ,0.0447363208081921,116.4600280200358, 
543, ,0.0448601523641047,113.2662068260951, 
544, ,0.0449843266896944,110.21138538829442, 
545, ,0.0451088447337586,107.28768407442334, 
546, ,0.045233707447721,104.48777307958558, 
547, ,0.0453589157856387,101.8048270975643, 
548, ,0.0454844707042098,99.23248428868678, 
549, ,0.0456103731627806,96.76480908531884, 
550, ,0.0457366241233528,94.39625843047594, 
551, ,0.045863224550591,92.12165109236234, 
552, ,0.0459901754118301,89.93613973890602, 
553, ,0.0461174776770825,87.83518549238171, 
554, ,0.0462451323190457,85.81453471572193, 
555, ,0.0463731403131095,83.87019780976264, 
556, ,0.0465015026373638,81.9984298249008, 
557, ,0.0466302202726058,80.19571271200476, 
558, ,0.0467592942023476,78.45873905617646, 
559, ,0.0468887254128237,76.7843971535587, 
560, ,0.0470185148929985,75.16975730603478, 
561, ,0.0471486636345739,73.6120592216136, 
562, ,0.0472791726319968,72.10870041980151, 
563, ,0.047410042882467,70.65722555144404, 
564, ,0.0475412753859442,69.25531655160573, 
565, ,0.0476728711451563,67.90078355208361, 
566, ,0.0478048311656067,66.59155648738901, 
567, ,0.0479371564555821,65.32567733440457, 
568, ,0.0480698480261601,64.1012929316807, 
569, ,0.048202906891217,62.91664832944969, 
570, ,0.0483363340674357,61.77008062603731, 
571, ,0.0484701305743131,60.660013250470314, 
572, ,0.0486042974341682,59.584950654765926, 
573, ,0.0487388356721497,58.54347338273046, 
574, ,0.0488737463162442,57.534233485068064, 
575, ,0.0490090303972836,56.55595025331583, 
576, ,0.0491446889489531,55.607406247528075, 
577, ,0.0492807230077994,54.68744359484414, 
578, ,0.0494171336132383,53.7949605380547, 
579, ,0.0495539218075627,52.92890821506789, 
580, ,0.0496910886359505,52.088287651804684, 
581, ,0.049828635146473,51.27214695252722, 
582, ,0.0499665623901023,50.479578672941784, 
583, ,0.0501048714207196,49.709717362618996, 
584, ,0.0502435632951237,48.96173726438871, 
585, ,0.0503826390730381,48.23485015937351, 
586, ,0.05052209981712,47.52830334721418, 
587, ,0.050661946592968,46.84137775190614, 
588, ,0.0508021804691302,46.17338614439912, 
589, ,0.0509428025171125,45.5236714738172, 
590, ,0.051083813811387,44.891605299786434, 
591, ,0.0512252154293997,44.27658631894256, 
592, ,0.0513670084515791,43.67803897920713, 
593, ,0.0515091939613444,43.09541217592154, 
594, ,0.0516517730451136,42.52817802436504, 
595, ,0.0517947467923121,41.97583070358851, 
596, ,0.0519381162953807,41.437885366879165, 
597, ,0.0520818826497844,40.91387711450486, 
598, ,0.0522260469540201,40.403360024714154, 
599, ,0.0523706103096257,39.90590623924424, 
600, ,0.052515573821188,39.42110509987548, 
601, ,0.0526609385963514,38.94856233279965, 
602, ,0.0528067057458263,38.48789927780849, 
603, ,0.0529528763833975,38.03875215951453, 
604, ,0.053099451625933,37.60077139800737, 
605, ,0.053246432593392,37.17362095653432, 
606, ,0.053393820408834,36.756977723949205, 
607, ,0.0535416161984273,36.35053092983594, 
608, ,0.0536898210914571,35.953981590350736, 
609, ,0.0538384362203348,35.56704198295125, 
610, ,0.0539874627206063,35.18943514831603, 
611, ,0.0541369017309605,34.820894417857104, 
612, ,0.0542867543932385,34.46116296533695, 
613, ,0.0544370218524421,34.109993381202415, 
614, ,0.0545877052567421,33.76714726833086, 
615, ,0.0547388057574878,33.43239485796934, 
616, ,0.0548903245092155,33.105514644727705, 
617, ,0.0550422626696571,32.7862930395575, 
618, ,0.0551946213997494,32.47452403971037, 
619, ,0.0553474018636423,32.170008914742475, 
620, ,0.0555006052287084,31.8725559076769, 
621, ,0.0556542326655517,31.58197995050227, 
622, ,0.0558082853480163,31.298102393228028, 
623, ,0.0559627644531955,31.020750745766627, 
624, ,0.0561176711614409,30.749758431957055, 
625, ,0.0562730066563715,30.484964555085245, 
626, ,0.0564287721248823,30.22621367429524, 
627, ,0.0565849687571539,29.973355591318356, 
628, ,0.0567415977466612,29.726245146985914, 
629, ,0.0568986602901829,29.48474202701711, 
630, ,0.0570561575878102,29.248710576607785, 
631, ,0.0572140908429561,29.018019623368605, 
632, ,0.0573724612623651,28.792542308189944, 
633, ,0.0575312700561216,28.572155923636082, 
634, ,0.0576905184376598,28.356741759487946, 
635, ,0.0578502076237726,28.146184955082205, 
636, ,0.058010338834621,27.94037435810901, 
637, ,0.0581709132937435,27.73920238955157, 
638, ,0.0583319322280655,27.542564914467665, 
639, ,0.0584933968679084,27.350361118330998, 
640, ,0.0586553084469991,27.162493388662522, 
641, ,0.0588176682024799,26.978867201699178, 
642, ,0.058980477374917,26.799391013862294, 
643, ,0.059143737208311,26.6239761577949, 
644, ,0.0593074489501055,26.452536742757065, 
645, ,0.0594716138511976,26.28498955917264, 
646, ,0.0596362331659464,26.12125398713798, 
647, ,0.0598013081521834,25.96125190870642, 
648, ,0.0599668400712217,25.8049076237787, 
649, ,0.0601328301878658,25.65214776943284, 
650, ,0.0602992797704213,25.502901242539178, 
651, ,0.0604661900907043,25.357099125512775, 
652, ,0.0606335624240516,25.21467461506174, 
653, ,0.0608013980493299,25.075562953800755, 
654, ,0.060969698248946,24.939701364600875, 
655, ,0.0611384643088565,24.807028987557754, 
656, ,0.0613076975185773,24.67748681946328, 
657, ,0.0614773991711941,24.551017655672112, 
658, ,0.0616475705633716,24.42756603426123, 
659, ,0.0618182129953638,24.307078182383428, 
660, ,0.0619893277710239,24.189501964722304, 
661, ,0.0621609161978141,24.07478683396042, 
662, ,0.0623329795868159,23.962883783175645, 
663, ,0.0625055192527397,23.85374530008651, 
664, ,0.0626785365139351,23.747325323069386, 
665, ,0.0628520326924009,23.64357919887545, 
666, ,0.0630260091137955,23.542463641977882, 
667, ,0.0632004671074465,23.44393669548412, 
668, ,0.0633754080063611,23.347957693549596, 
669, ,0.0635508331472365,23.25448722523357, 
670, ,0.0637267438704698,23.163487099740408, 
671, ,0.0639031415201683,23.07492031299152, 
672, ,0.0640800274441599,22.988751015476556, 
673, ,0.0642574029940035,22.904944481334347, 
674, ,0.0644352695249989,22.823467078617, 
675, ,0.0646136283961976,22.744286240691594, 
676, ,0.0647924809704127,22.667370438737542, 
677, ,0.06497182861423,22.59268915529795, 
678, ,0.0651516726980178,22.52021285884716, 
679, ,0.0653320145959377,22.449912979336307, 
680, ,0.0655128556859551,22.381761884682284, 
681, ,0.0656941973498494,22.315732858166044, 
682, ,0.0658760409732251,22.25180007670783, 
683, ,0.066058387945522,22.189938589989122, 
684, ,0.0662412396600259,22.130124300391625, 
685, ,0.0664245975138791,22.07233394372541, 
686, ,0.0666084629080915,22.016545070719456, 
687, ,0.066792837247551,21.962736029249438, 
688, ,0.066977721941034,21.91088594727833, 
689, ,0.0671631184012168,21.86097471648645, 
690, ,0.0673490280446857,21.812982976569405, 
691, ,0.0675354522919486,21.766892100182368, 
692, ,0.0677223925674448,21.72268417851131, 
693, ,0.0679098502995571,21.68034200745115, 
694, ,0.0680978269206217,21.6398490743737, 
695, ,0.0682863238669397,21.601189545467392, 
696, ,0.0684753425787879,21.564348253632406, 
697, ,0.0686648845004299,21.529310686915842, 
698, ,0.0688549510801271,21.496062977471713, 
699, ,0.0690455437701495,21.464591891031795, 
700, ,0.0692366640267872,21.434884816873684, 
701, ,0.0694283133103614,21.406929758273648, 
702, ,0.0696204930852354,21.380715323431804, 
703, ,0.069813204819826,21.356230716858455, 
704, ,0.0700064499866144,21.333465731210666, 
705, ,0.0702002300621582,21.312410739568687, 
706, ,0.0703945465271015,21.293056688142972, 
707, ,0.0705894008661874,21.27539508940219, 
708, ,0.0707847945682684,21.259418015614145, 
709, ,0.0709807291263186,21.24511809279124, 
710, ,0.0711772060374443,21.232488495033145, 
711, ,0.0713742268028961,21.221522939259668, 
712, ,0.0715717929280801,21.212215680327187, 
713, ,0.0717699059225692,21.20456150652269, 
714, ,0.0719685673001152,21.198555735429757, 
715, ,0.0721677785786596,21.194194210161452, 
716, ,0.0723675412803459,21.191473295955216, 
717, ,0.0725678569315309,21.190389877125757, 
718, ,0.0727687270627964,21.19094135437187, 
719, ,0.0729701532089607,21.193125642433884, 
720, ,0.0731721369090908,21.19694116809868, 
721, ,0.0733746797065138,21.202386868549713, 
722, ,0.0735777831488286,21.2094621900597, 
723, ,0.0737814487879183,21.21816708702442, 
724, ,0.0739856781799611,21.228502021335842, 
725, ,0.0741904728854434,21.240467962094023, 
726, ,0.0743958344691705,21.254066385656603, 
727, ,0.0746017645002796,21.269299276026164, 
728, ,0.0748082645522508,21.28616912557516, 
729, ,0.0750153362029201,21.304678936109298, 
730, ,0.075222981034491,21.324832220269997, 
731, ,0.0754312006335461,21.346633003277304, 
732, ,0.0756399965910603,21.370085825015206, 
733, ,0.075849370502412,21.395195742460935, 
734, ,0.0760593239673957,21.421968332461187, 
735, ,0.0762698585902344,21.450409694857964, 
736, ,0.0764809759795914,21.480526455967222, 
737, ,0.0766926777485829,21.512325772414172, 
738, ,0.0769049655147903,21.54581533532938, 
739, ,0.0771178409002726,21.581003374909987, 
740, ,0.0773313055315784,21.6178986653512, 
741, ,0.077545361039759,21.656510530153504, 
742, ,0.0777600090603803,21.696848847811193, 
743, ,0.0779752512335355,21.738924057888884, 
744, ,0.0781910892038578,21.782747167492502, 
745, ,0.0784075246205324,21.828329758142193, 
746, ,0.0786245591373101,21.875683993054956, 
747, ,0.0788421944125188,21.924822624844975, 
748, ,0.0790604321090769,21.97575900365092, 
749, ,0.0792792738945059,22.028507085699175, 
750, ,0.079498721440943,22.083081442313063, 
751, ,0.0797187764251537,22.139497269378435, 
752, ,0.0799394405285452,22.19777039727697, 
753, ,0.0801607154371788,22.257917301298455, 
754, ,0.0803826028417825,22.319955112544505, 
755, ,0.080605104437765,22.383901629337238, 
756, ,0.0808282219252271,22.4497753291453, 
757, ,0.0810519570089763,22.517595381043314, 
758, ,0.0812763113985385,22.587381658718066, 
759, ,0.081501286808172,22.659154754038862, 
760, ,0.08172688495688,22.732935991207547, 
761, ,0.081953107568424,22.80874744150644, 
762, ,0.082179956371337,22.886611938662103, 
763, ,0.0824074330989365,22.966553094844336, 
764, ,0.0826355394893381,23.04859531732074, 
765, ,0.0828642772854684,23.13276382578754, 
766, ,0.0830936482350784,23.219084670399376, 
767, ,0.0833236540907571,23.307584750520988, 
768, ,0.0835542966099446,23.398291834225276, 
769, ,0.0837855775549457,23.49123457856301, 
770, ,0.0840174986929433,23.58644255063121, 
771, ,0.0842500617960121,23.683946249468082, 
772, ,0.0844832686411316,23.783777128803433, 
773, ,0.0847171210102003,23.885967620696103, 
774, ,0.084951620690049,23.990551160089648, 
775, ,0.0851867694724544,24.097562210320525, 
776, ,0.0854225691541531,24.20703628961401, 
777, ,0.0856590215368549,24.319009998604187, 
778, ,0.085896128427257,24.433521048917846, 
779, ,0.0861338916370573,24.550608292861476, 
780, ,0.086372312982969,24.67031175425523, 
781, ,0.0866113942867335,24.792672660456738, 
782, ,0.0868511373751352,24.917733475623304, 
783, ,0.087091544080015,25.045537935259564, 
784, ,0.0873326162382843,25.176131082102863, 
785, ,0.0875743556919392,25.309559303400118, 
786, ,0.0878167642880746,25.44587036963162, 
787, ,0.0880598438788981,25.585113474741775, 
788, ,0.0883035963217442,25.72733927793791, 
789, ,0.0885480234790887,25.872599947123028, 
790, ,0.0887931272185628,26.020949204029485, 
791, ,0.0890389094129673,26.172442371126042, 
792, ,0.0892853719402869,26.32713642037298, 
793, ,0.0895325166837047,26.48509002390416, 
794, ,0.0897803455316167,26.64636360671892, 
795, ,0.0900288603776457,26.811019401469864, 
796, ,0.0902780631206563,26.97912150543944, 
797, ,0.0905279556647691,27.150735939799425, 
798, ,0.0907785399193755,27.325930711255744, 
799, ,0.0910298177991521,27.504775876183206, 
800, ,0.0912817912240755,27.687343607362596, 
801, ,0.0915344621194366,27.873708263436736, 
802, ,0.0917878324158556,28.063946461208925, 
803, ,0.0920419040492972,28.258137150914354, 
804, ,0.0922966789610841,28.456361694598566, 
805, ,0.0925521590979134,28.658703947750695, 
806, ,0.0928083464118704,28.865250344338627, 
807, ,0.0930652428604436,29.07608998540848, 
808, ,0.0933228504065403,29.291314731416115, 
809, ,0.0935811710185009,29.51101929846609, 
810, ,0.0938402066701145,29.73530135864733, 
811, ,0.0940999593406334,29.964261644660095, 
812, ,0.0943604310147889,30.198004058944584, 
813, ,0.0946216236828056,30.436635787527457, 
814, ,0.0948835393404175,30.68026741882156, 
815, ,0.0951461799888829,30.929013067619877, 
816, ,0.0954095476349993,31.182990504543522, 
817, ,0.0956736442911194,31.442321291217567, 
818, ,0.095938471975166,31.7071309214612, 
819, ,0.0962040327106476,31.97754896879873, 
820, ,0.0964703285266737,32.25370924061342, 
821, ,0.0967373614579708,32.53574993928619, 
822, ,0.0970051335448972,32.823813830679256, 
823, ,0.0972736468334592,33.11804842034873, 
824, ,0.0975429033753265,33.41860613789086, 
825, ,0.0978129052278478,33.725644529851095, 
826, ,0.0980836544540667,34.03932646165163, 
827, ,0.0983551531227371,34.35982032902009, 
828, ,0.0986274033083398,34.68730027943196, 
829, ,0.0989004070910973,35.021946444108146, 
830, ,0.0991741665569906,35.363945181148374, 
831, ,0.0994486837977745,35.71348933040912, 
832, ,0.0997239609109939,36.070778480780454, 
833, ,0.1,36.43601925055236, 
834, ,0.1002768031739658,36.80942558160608, 
835, ,0.1005543725479027,37.19121904821529, 
836, ,0.1008327102426767,37.58162918128886, 
837, ,0.1011118183850241,37.9808938089424, 
838, ,0.1013916991075684,38.38925941434579, 
839, ,0.101672354548836,38.80698151185086, 
840, ,0.101953786853273,39.23432504247679, 
841, ,0.1022359981712612,39.67156478989494, 
842, ,0.1025189906591348,40.11898581813986, 
843, ,0.102802766479197,40.57688393234837, 
844, ,0.103087327799736,41.045566163922324, 
845, ,0.1033726767950422,41.52535128160626, 
846, ,0.1036588156454243,42.01657033007154, 
847, ,0.1039457465372262,42.519567197713016, 
848, ,0.1042334716628437,43.03469921548218, 
849, ,0.1045219932207412,43.56233778871082, 
850, ,0.1048113134154685,44.10286906401837, 
851, ,0.1051014344576777,44.6566946335485, 
852, ,0.1053923585641402,45.224232278940875, 
853, ,0.1056840879577631,45.80591675762194, 
854, ,0.105976624867607,46.40220063419075, 
855, ,0.1062699715289024,47.01355515987845, 
856, ,0.106564130183067,47.64047120328716, 
857, ,0.1068591030777227,48.28346023585527, 
858, ,0.1071548924667133,48.94305537576068, 
859, ,0.1074515006101207,49.619812494253104, 
860, ,0.1077489297742834,50.31431138873041, 
861, ,0.1080471822318128,51.02715702719215, 
862, ,0.1083462602616111,51.75898086908958, 
863, ,0.1086461661488885,52.51044226797629, 
864, ,0.1089469021851808,53.2822299618093, 
865, ,0.1092484706683667,54.07506365721462, 
866, ,0.1095508739026859,54.88969571456192, 
867, ,0.1098541141987557,55.72691294124146, 
868, ,0.1101581938735899,56.587538501174805, 
869, ,0.1104631152506154,57.47243394924349, 
870, ,0.1107688806596906,58.382501400078446, 
871, ,0.111075492437123,59.3186858414531, 
872, ,0.1113829529256871,60.28197760340995, 
873, ,0.1116912644746423,61.27341499523143, 
874, ,0.1120004294397506,62.29408712342752, 
875, ,0.1123104501832951,63.34513690509865, 
876, ,0.1126213290740978,64.42776429231368, 
877, ,0.1129330684875373,65.543229724577, 
878, ,0.1132456708055678,66.69285782803183, 
879, ,0.1135591384167365,67.87804138176382, 
880, ,0.1138734737162022,69.10024557350226, 
881, ,0.1141886791057538,70.36101256912066, 
882, ,0.1145047569938281,71.66196642267589, 
883, ,0.1148217097955288,73.00481835633512, 
884, ,0.1151395399326447,74.39137244239359, 
885, ,0.1154582498336678,75.82353172279703, 
886, ,0.1157778419338128,77.30330480512637, 
887, ,0.1160983186750347,78.83281297793945, 
888, ,0.1164196825060481,80.41429789278442, 
889, ,0.1167419358823458,82.0501298650802, 
890, ,0.1170650812662172,83.74281685155432, 
891, ,0.1173891211267677,85.49501416804519, 
892, ,0.1177140579399372,87.3095350183276, 
893, ,0.1180398941885188,89.18936191230046, 
894, ,0.1183666323621785,91.1376590605157, 
895, ,0.1186942749574735,93.15778584168378, 
896, ,0.1190228244778715,95.25331145072899, 
897, ,0.11935228343377,97.42803084724049, 
898, ,0.1196826543425153,99.68598213803217, 
899, ,0.1200139397284219,102.03146554320972, 
900, ,0.1203461421227915,104.46906411288849, 
901, ,0.1206792640639328,107.00366638182618, 
902, ,0.1210133080971803,109.64049117207702, 
903, ,0.1213482767749143,112.38511477978787, 
904, ,0.1216841726565801,115.24350081183636, 
905, ,0.1220209983087075,118.22203297185055, 
906, ,0.1223587563049308,121.32755113377422, 
907, ,0.1226974492260079,124.56739108541025, 
908, ,0.1230370796598405,127.94942837521748, 
909, ,0.1233776502014938,131.48212675400688, 
910, ,0.123719163453216,135.17459177054343, 
911, ,0.1240616220244584,139.0366301577449, 
912, ,0.1244050285318956,143.0788157360806, 
913, ,0.1247493855994449,147.31256266501578, 
914, ,0.125094695858287,151.75020699448234, 
915, ,0.1254409619468856,156.4050976094159, 
916, ,0.1257881865110078,161.2916978251356, 
917, ,0.1261363722037443,166.4256990840675, 
918, ,0.1264855216855295,171.82414843046195, 
919, ,0.1268356376241623,177.5055917058194, 
920, ,0.1271867226948257,183.4902347214492, 
921, ,0.1275387795801081,189.80012503577996, 
922, ,0.1278918109700231,196.45935740418233, 
923, ,0.1282458195620305,203.49430649286418, 
924, ,0.1286008080610566,210.93389107336193, 
925, ,0.1289567791795152,218.80987466244017, 
926, ,0.1293137356373282,227.15720847099107, 
927, ,0.129671680161946,236.01442360882493, 
928, ,0.1300306154883691,245.42408080269496, 
929, ,0.1303905443591682,255.4332874756798, 
930, ,0.1307514695245056,266.09429397523917, 
931, ,0.1311133937421564,277.46518310975165, 
932, ,0.1314763197775289,289.61067006902425, 
933, ,0.1318402504036865,302.6030334024829, 
934, ,0.1322051884013684,316.52320218958806, 
935, ,0.1325711365590108,331.4620300939977, 
936, ,0.1329380976727687,347.5217939490755, 
937, ,0.1333060745465367,364.81796327564496, 
938, ,0.1336750699919707,383.4812982075602, 
939, ,0.1340450868285095,403.660347391941, 
940, ,0.134416127883396,425.5244354683508, 
941, ,0.1347881959916992,449.2672529651624, 
942, ,0.1351612939963354,475.11119157691644, 
943, ,0.1355354247480905,503.3126071214802, 
944, ,0.1359105911056413,534.1682442131277, 
945, ,0.1362867959355774,568.0231252693749, 
946, ,0.1366640421124234,605.2802981285392, 
947, ,0.1370423325186605,646.4129601297265, 
948, ,0.1374216700447488,691.9796446590975, 
949, ,0.1378020575891495,742.643387240942, 
950, ,0.1381834980583465,799.1961091474519, 
951, ,0.1385659943668689,862.5899071618703, 
952, ,0.1389495494373137,933.9775786859113, 
953, ,0.1393341662003674,1014.7656336817715, 
954, ,0.1397198475948288,1106.6843914971505, 
955, ,0.1401065965676314,1211.8817563307352, 
956, ,0.140494416073866,1333.0502713983265, 
957, ,0.1408833090768032,1473.601661267866, 
958, ,0.1412732785479158,1637.9102768243697, 
959, ,0.141664327466902,1831.6583599738449, 
960, ,0.1420564588217077,2062.3348409398677, 
961, ,0.1424496756085496,2339.970893905351, 
962, ,0.1428439808319381,2678.2498438045714, 
963, ,0.1432393775047,3096.225862648759, 
964, ,0.1436358686480018,3621.0647415858016, 
965, ,0.1440334572913728,4292.564117915317, 
966, ,0.144432146472728,5170.90437875964, 
967, ,0.1448319392383915,6350.558786845062, 
968, ,0.1452328386431196,7986.644257641868, 
969, ,0.1456348477501243,10348.20517747398, 
970, ,0.1460379696310969,13934.975044045235, 
971, ,0.146442207366231,19760.581454430307, 
972, ,0.1468475640442463,30136.82709986635, 
973, ,0.1472540427624122,51276.119287291476, 
974, ,0.1476616466265715,104517.31015803484, 
975, ,0.148070378751164,299772.4295193694, 
976, ,0.1484802422592504,1859201.5419664395, 
977, ,0.1488912402825362,399943.70475514315, 
978, ,0.1493033759613952,124724.37267393523, 
979, ,0.1497166524448945,57894.01314495406, 
980, ,0.1501310728908172,32935.57185079055, 
981, ,0.1505466404656879,21132.346233825356, 
982, ,0.1509633583447958,14669.291561613825, 
983, ,0.1513812297122196,10761.286379736026, 
984, ,0.1518002577608515,8223.382729177347, 
985, ,0.1522204456924218,6484.220626012307, 
986, ,0.1526417967175233,5241.417543898298, 
987, ,0.1530643140556358,4322.999377684819, 
988, ,0.1534880009351507,3625.38980846282, 
989, ,0.1539128605933959,3083.2233150140514, 
990, ,0.15433889627666,2653.615791205989, 
991, ,0.1547661112402175,2307.495204742726, 
992, ,0.1551945087483539,2024.5927358209392, 
993, ,0.15562409207439,1790.4301812053488, 
994, ,0.1560548645007074,1594.4441294239355, 
995, ,0.1564868293187734,1428.782146319222, 
996, ,0.1569199898291661,1287.5094318298518, 
997, ,0.1573543493416,1166.0735332744568, 
998, ,0.1577899111749508,1060.9355058995427, 
999, ,0.1582266786572809,969.3109221676666, 
1000, ,0.1586646551258649,888.9848882744936, 
1001, ,0.1591038439272152,818.1778603466013, 
1002, ,0.1595442484171073,755.4469272404626, 
1003, ,0.1599858719606058,699.6122417299753, 
1004, ,0.1604287179320895,649.7015389715855, 
1005, ,0.1608727897152782,604.9078349974084, 
1006, ,0.1613180907032574,564.5568460557864, 
1007, ,0.161764624298505,528.0816581423984, 
1008, ,0.1622123939129172,495.00286048104647, 
1009, ,0.162661402967834,464.9128368271009, 
1010, ,0.1631116548940663,437.46324939886836, 
1011, ,0.1635631531319212,412.3549951125012, 
1012, ,0.1640159011312288,389.3300915529352, 
1013, ,0.1644699023513687,368.1650804460365, 
1014, ,0.1649251602612957,348.66563285772617, 
1015, ,0.1653816783395672,330.6621123695954, 
1016, ,0.165839460074369,314.00590670807134, 
1017, ,0.1662985089635426,298.56637945371676, 
1018, ,0.1667588285146115,284.2283249165134, 
1019, ,0.1672204222448081,270.88983348315406, 
1020, ,0.1676832936811007,258.460493514626, 
1021, ,0.1681474463602204,246.8598705144231, 
1022, ,0.1686128838286879,236.01621577764317, 
1023, ,0.169079609642841,225.86536579926548, 
1024, ,0.1695476273688614,216.34980091636587, 
1025, ,0.1700169405828021,207.41783739954403, 
1026, ,0.1704875528706148,199.02293181145953, 
1027, ,0.1709594678281773,191.12308015801383, 
1028, ,0.1714326890613208,183.68029735821543, 
1029, ,0.1719072201858573,176.660164997729, 
1030, ,0.1723830648276082,170.03143732182778, 
1031, ,0.1728602266224305,163.76569705518824, 
1032, ,0.1733387092162459,157.83705397819094, 
1033, ,0.1738185162650678,152.2218802981781, 
1034, ,0.1742996514350298,146.89857777278476, 
1035, ,0.1747821184024133,141.84737230671098, 
1036, ,0.1752659208536758,137.05013238094273, 
1037, ,0.1757510624854791,132.49020820721455, 
1038, ,0.1762375470047175,128.1522889488445, 
1039, ,0.176725378128546,124.02227572657391, 
1040, ,0.1772145595844089,120.08716844702182, 
1041, ,0.1777050951100681,116.3349647615185, 
1042, ,0.1781969884536317,112.75456969254876, 
1043, ,0.1786902433735828,109.33571466045778, 
1044, ,0.1791848636388081,106.06888480993018, 
1045, ,0.1796808530286265,102.945253678529, 
1046, ,0.1801782153328186,99.95662437209606, 
1047, ,0.1806769543516548,97.0953765171814, 
1048, ,0.1811770738959249,94.35441835141155, 
1049, ,0.1816785777869672,91.72714339117455, 
1050, ,0.1821814698566974,89.20739118383685, 
1051, ,0.1826857539476383,86.78941171057507, 
1052, ,0.1831914339129488,84.46783305708199, 
1053, ,0.1836985136164532,82.23763201392964, 
1054, ,0.1842069969326715,80.094107307239, 
1055, ,0.1847168877468482,78.03285519427737, 
1056, ,0.1852281899549824,76.04974718832268, 
1057, ,0.1857409074638571,74.14090970322985, 
1058, ,0.18625504419107,72.30270543103501, 
1059, ,0.1867706040650623,70.5317162861147, 
1060, ,0.1872875910251495,68.82472776716548, 
1061, ,0.1878060090215511,67.17871460398514, 
1062, ,0.1883258620154212,65.59082756989001, 
1063, ,0.1888471539788784,64.05838135290252, 
1064, ,0.189369888895036,62.57884338972438, 
1065, ,0.189894070758033,61.14982357619202, 
1066, ,0.1904197035730641,59.76906477651206, 
1067, ,0.1909467913564106,58.43443406123875, 
1068, ,0.191475338135471,57.143914610776484, 
1069, ,0.1920053479487916,55.895598227304454, 
1070, ,0.192536824846098,54.68767840345676, 
1071, ,0.1930697728883249,53.518443900988025, 
1072, ,0.1936041961476484,52.38627279700934, 
1073, ,0.194140098707516,51.28962695932361, 
1074, ,0.1946774846626788,50.22704691589488, 
1075, ,0.1952163581192219,49.19714708667376, 
1076, ,0.1957567231945963,48.198611348836586, 
1077, ,0.1962985840176503,47.23018890908657, 
1078, ,0.1968419447286611,46.290690458969245, 
1079, ,0.197386809479366,45.37898459126317, 
1080, ,0.1979331824329948,44.493994457390805, 
1081, ,0.1984810677643008,43.63469464752078, 
1082, ,0.1990304696595936,42.80010827657289, 
1083, ,0.1995813923167704,41.98930426076009, 
1084, ,0.2001338399453484,41.201394770568186, 
1085, ,0.2006878167664966,40.435532847243316, 
1086, ,0.201243327013069,39.69091017090746, 
1087, ,0.2018003749296355,38.96675496939199, 
1088, ,0.2023589647725156,38.26233005774265, 
1089, ,0.2029191008098103,37.576930999160254, 
1090, ,0.2034807873214347,36.90988437886081, 
1091, ,0.204044028599151,36.26054618300764, 
1092, ,0.2046088289466012,35.62830027547616, 
1093, ,0.2051751926793395,35.01255696576782, 
1094, ,0.2057431241248664,34.41275166189589, 
1095, ,0.2063126276226604,33.82834360253839, 
1096, ,0.2068837075242122,33.258814663173496, 
1097, ,0.2074563681930573,32.70366823131216, 
1098, ,0.2080306140048099,32.16242814629638, 
1099, ,0.2086064493471957,31.634637699468968, 
1100, ,0.2091838786200862,31.11985869081779, 
1101, ,0.2097629062355312,30.617670538485907, 
1102, ,0.2103435366177941,30.12766943778735, 
1103, ,0.210925774203384,29.649467566615762, 
1104, ,0.2115096234410909,29.182692334342246, 
1105, ,0.212095088792019,28.726985671509947, 
1106, ,0.2126821747296209,28.282003357812442, 
1107, ,0.213270885739732,27.847414386018816, 
1108, ,0.2138612263206045,27.42290035966769, 
1109, ,0.214453200982942,27.00815492249778, 
1110, ,0.2150468142499341,26.602883217720432, 
1111, ,0.2156420706572903,26.206801375366425, 
1112, ,0.2162389747532752,25.819636026053466, 
1113, ,0.2168375310987434,25.44112383963253, 
1114, ,0.2174377442671738,25.071011087270556, 
1115, ,0.218039618844705,24.709053225618977, 
1116, ,0.21864315943017,24.35501450180672, 
1117, ,0.2192483706351317,24.00866757807484, 
